structure_id,band_gap_eV,is_non_zero_gap,e_above_hull_eV,is_stable,is_experimental_ICSD
868,1.5,True,0.0,True,True
869,1.5,True,0.0,True,True
870,1.5,True,0.0,True,True
871,1.5,True,0.0,True,True
872,1.5,True,0.0,True,True
873,1.5,True,0.0,True,True
874,1.5,True,0.0,True,True
875,1.5,True,0.0,True,True
876,1.5,True,0.0,True,True
877,1.5,True,0.0,True,True
878,1.5,True,0.0,True,True
879,1.5,True,0.0,True,True
880,1.5,True,0.0,True,True
881,1.5,True,0.0,True,True
882,1.5,True,0.0,True,True
883,1.5,True,0.0,True,True
884,1.5,True,0.0,True,True
885,1.5,True,0.0,True,True
886,1.5,True,0.0,True,True
887,1.5,True,0.0,True,True
888,1.5,True,0.0,True,True
889,1.5,True,0.0,True,True
890,1.5,True,0.0,True,True
891,1.5,True,0.0,True,True
892,1.5,True,0.0,True,True
893,1.5,True,0.0,True,True
894,1.5,True,0.0,True,True
895,1.5,True,0.0,True,True
896,1.5,True,0.0,True,True
897,1.5,True,0.0,True,True
898,1.5,True,0.0,True,True
899,1.5,True,0.0,True,True
900,1.5,True,0.0,True,True
901,1.5,True,0.0,True,True
902,1.5,True,0.0,True,True
903,1.5,True,0.0,True,True
904,1.5,True,0.0,True,True
905,1.5,True,0.0,True,True
906,1.5,True,0.0,True,True
907,1.5,True,0.0,True,True
908,1.5,True,0.0,True,True
909,1.5,True,0.0,True,True
910,1.5,True,0.0,True,True
911,1.5,True,0.0,True,True
912,1.5,True,0.0,True,True
913,1.5,True,0.0,True,True
914,1.5,True,0.0,True,True
915,1.5,True,0.0,True,True
916,1.5,True,0.0,True,True
917,1.5,True,0.0,True,True
918,1.5,True,0.0,True,True
919,1.5,True,0.0,True,True
920,1.5,True,0.0,True,True
921,1.5,True,0.0,True,True
922,1.5,True,0.0,True,True
923,1.5,True,0.0,True,True
924,1.5,True,0.0,True,True
925,1.5,True,0.0,True,True
926,1.5,True,0.0,True,True
927,1.5,True,0.0,True,True
928,1.5,True,0.0,True,True
929,1.5,True,0.0,True,True
930,1.5,True,0.0,True,True
931,1.5,True,0.0,True,True
932,1.5,True,0.0,True,True
933,1.5,True,0.0,True,True
934,1.5,True,0.0,True,True
935,1.5,True,0.0,True,True
936,1.5,True,0.0,True,True
937,1.5,True,0.0,True,True
938,1.5,True,0.0,True,True
939,1.5,True,0.0,True,True
940,1.5,True,0.0,True,True
941,1.5,True,0.0,True,True
942,1.5,True,0.0,True,True
943,1.5,True,0.0,True,True
944,1.5,True,0.0,True,True
945,1.5,True,0.0,True,True
946,1.5,True,0.0,True,True
947,1.5,True,0.0,True,True
948,1.5,True,0.0,True,True
949,1.5,True,0.0,True,True
950,1.5,True,0.0,True,True
951,1.5,True,0.0,True,True
952,1.5,True,0.0,True,True
953,1.5,True,0.0,True,True
954,1.5,True,0.0,True,True
955,1.5,True,0.0,True,True
956,1.5,True,0.0,True,True
957,1.5,True,0.0,True,True
958,1.5,True,0.0,True,True
959,1.5,True,0.0,True,True
960,1.5,True,0.0,True,True
961,1.5,True,0.0,True,True
962,1.5,True,0.0,True,True
963,1.5,True,0.0,True,True
964,1.5,True,0.0,True,True
965,1.5,True,0.0,True,True
966,1.5,True,0.0,True,True
967,1.5,True,0.0,True,True
968,1.5,True,0.0,True,True
969,1.5,True,0.0,True,True
970,1.5,True,0.0,True,True
971,1.5,True,0.0,True,True
972,1.5,True,0.0,True,True
973,1.5,True,0.0,True,True
974,1.5,True,0.0,True,True
975,1.5,True,0.0,True,True
976,1.5,True,0.0,True,True
977,1.5,True,0.0,True,True
978,1.5,True,0.0,True,True
979,1.5,True,0.0,True,True
980,1.5,True,0.0,True,True
981,1.5,True,0.0,True,True
982,1.5,True,0.0,True,True
983,1.5,True,0.0,True,True
984,1.5,True,0.0,True,True
985,1.5,True,0.0,True,True
986,1.5,True,0.0,True,True
987,1.5,True,0.0,True,True
988,1.5,True,0.0,True,True
989,1.5,True,0.0,True,True
990,1.5,True,0.0,True,True
991,1.5,True,0.0,True,True
992,1.5,True,0.0,True,True
993,1.5,True,0.0,True,True
994,1.5,True,0.0,True,True
995,1.5,True,0.0,True,True
996,1.5,True,0.0,True,True
997,1.5,True,0.0,True,True
998,1.5,True,0.0,True,True
999,1.5,True,0.0,True,True
1000,1.5,True,0.0,True,True
1001,1.5,True,0.0,True,True
1002,1.5,True,0.0,True,True
1003,1.5,True,0.0,True,True
1004,1.5,True,0.0,True,True
1005,1.5,True,0.0,True,True
1006,1.5,True,0.0,True,True
1007,1.5,True,0.0,True,True
1008,1.5,True,0.0,True,True
1009,1.5,True,0.0,True,True
1010,1.5,True,0.0,True,True
1011,1.5,True,0.0,True,True
1012,1.5,True,0.0,True,True
1013,1.5,True,0.0,True,True
1014,1.5,True,0.0,True,True
1015,1.5,True,0.0,True,True
1016,1.5,True,0.0,True,True
1017,1.5,True,0.0,True,True
1018,1.5,True,0.0,True,True
1019,1.5,True,0.0,True,True
1020,1.5,True,0.0,True,True
1021,1.5,True,0.0,True,True
1022,1.5,True,0.0,True,True
1023,1.5,True,0.0,True,True
1024,1.5,True,0.0,True,True
1025,1.5,True,0.0,True,True
1026,1.5,True,0.0,True,True
1027,1.5,True,0.0,True,True
1028,1.5,True,0.0,True,True
1029,1.5,True,0.0,True,True
1030,1.5,True,0.0,True,True
1031,1.5,True,0.0,True,True
1032,1.5,True,0.0,True,True
1033,1.5,True,0.0,True,True
1034,1.5,True,0.0,True,True
1035,1.5,True,0.0,True,True
1036,1.5,True,0.0,True,True
1037,1.5,True,0.0,True,True
1038,1.5,True,0.0,True,True
1039,1.5,True,0.0,True,True
1040,1.5,True,0.0,True,True
1041,1.5,True,0.0,True,True
1042,1.5,True,0.0,True,True
1043,1.5,True,0.0,True,True
1044,1.5,True,0.0,True,True
1045,1.5,True,0.0,True,True
1046,1.5,True,0.0,True,True
1047,1.5,True,0.0,True,True
1048,1.5,True,0.0,True,True
1049,1.5,True,0.0,True,True
1050,1.5,True,0.0,True,True
1051,1.5,True,0.0,True,True
1052,1.5,True,0.0,True,True
1053,1.5,True,0.0,True,True
1054,1.5,True,0.0,True,True
1055,1.5,True,0.0,True,True
1056,1.5,True,0.0,True,True
1057,1.5,True,0.0,True,True
1058,1.5,True,0.0,True,True
1059,1.5,True,0.0,True,True
1060,1.5,True,0.0,True,True
1061,1.5,True,0.0,True,True
1062,1.5,True,0.0,True,True
1063,1.5,True,0.0,True,True
1064,1.5,True,0.0,True,True
1065,1.5,True,0.0,True,True
1066,1.5,True,0.0,True,True
1067,1.5,True,0.0,True,True
1068,1.5,True,0.0,True,True
1069,1.5,True,0.0,True,True
1070,1.5,True,0.0,True,True
1071,1.5,True,0.0,True,True
1072,1.5,True,0.0,True,True
1073,1.5,True,0.0,True,True
1074,1.5,True,0.0,True,True
1075,1.5,True,0.0,True,True
1076,1.5,True,0.0,True,True
1077,1.5,True,0.0,True,True
1078,1.5,True,0.0,True,True
1079,1.5,True,0.0,True,True
1080,1.5,True,0.0,True,True
1081,1.5,True,0.0,True,True
1082,1.5,True,0.0,True,True
1083,1.5,True,0.0,True,True
1084,1.5,True,0.0,True,True
1085,1.5,True,0.0,True,True
1086,1.5,True,0.0,True,True
1087,1.5,True,0.0,True,True
1088,1.5,True,0.0,True,True
1089,1.5,True,0.0,True,True
1090,1.5,True,0.0,True,True
1091,1.5,True,0.0,True,True
1092,1.5,True,0.0,True,True
1093,1.5,True,0.0,True,True
1094,1.5,True,0.0,True,True
1095,1.5,True,0.0,True,True
1096,1.5,True,0.0,True,True
1097,1.5,True,0.0,True,True
1098,1.5,True,0.0,True,True
1099,1.5,True,0.0,True,True
1100,1.5,True,0.0,True,True
1101,1.5,True,0.0,True,True
1102,1.5,True,0.0,True,True
1103,1.5,True,0.0,True,True
1104,1.5,True,0.0,True,True
1105,1.5,True,0.0,True,True
1106,1.5,True,0.0,True,True
1107,1.5,True,0.0,True,True
1108,1.5,True,0.0,True,True
1109,1.5,True,0.0,True,True
1110,1.5,True,0.0,True,True
1111,1.5,True,0.0,True,True
1112,1.5,True,0.0,True,True
1113,1.5,True,0.0,True,True
1114,1.5,True,0.0,True,True
1115,1.5,True,0.0,True,True
1116,1.5,True,0.0,True,True
1117,1.5,True,0.0,True,True
1118,1.5,True,0.0,True,True
1119,1.5,True,0.0,True,True
1120,1.5,True,0.0,True,True
1121,1.5,True,0.0,True,True
1122,1.5,True,0.0,True,True
1123,1.5,True,0.0,True,True
1124,1.5,True,0.0,True,True
1125,1.5,True,0.0,True,True
1126,1.5,True,0.0,True,True
1127,1.5,True,0.0,True,True
1128,1.5,True,0.0,True,True
1129,1.5,True,0.0,True,True
1130,1.5,True,0.0,True,True
1131,1.5,True,0.0,True,True
1132,1.5,True,0.0,True,True
1133,1.5,True,0.0,True,True
1134,1.5,True,0.0,True,True
1135,1.5,True,0.0,True,True
1136,1.5,True,0.0,True,True
1137,1.5,True,0.0,True,True
1138,1.5,True,0.0,True,True
1139,1.5,True,0.0,True,True
1140,1.5,True,0.0,True,True
1141,1.5,True,0.0,True,True
1142,1.5,True,0.0,True,True
1143,1.5,True,0.0,True,True
1144,1.5,True,0.0,True,True
1145,1.5,True,0.0,True,True
1146,1.5,True,0.0,True,True
1147,1.5,True,0.0,True,True
1148,1.5,True,0.0,True,True
1149,1.5,True,0.0,True,True
1150,1.5,True,0.0,True,True
1151,1.5,True,0.0,True,True
1152,1.5,True,0.0,True,True
1153,1.5,True,0.0,True,True
1154,1.5,True,0.0,True,True
1155,1.5,True,0.0,True,True
1156,1.5,True,0.0,True,True
1157,1.5,True,0.0,True,True
1158,1.5,True,0.0,True,True
1159,1.5,True,0.0,True,True
1160,1.5,True,0.0,True,True
1161,1.5,True,0.0,True,True
1162,1.5,True,0.0,True,True
1163,1.5,True,0.0,True,True
1164,1.5,True,0.0,True,True
1165,1.5,True,0.0,True,True
1166,1.5,True,0.0,True,True
1167,1.5,True,0.0,True,True
1168,1.5,True,0.0,True,True
1169,1.5,True,0.0,True,True
1170,1.5,True,0.0,True,True
1171,1.5,True,0.0,True,True
1172,1.5,True,0.0,True,True
1173,1.5,True,0.0,True,True
1174,1.5,True,0.0,True,True
1175,1.5,True,0.0,True,True
1176,1.5,True,0.0,True,True
1177,1.5,True,0.0,True,True
1178,1.5,True,0.0,True,True
1179,1.5,True,0.0,True,True
1180,1.5,True,0.0,True,True
1181,1.5,True,0.0,True,True
1182,1.5,True,0.0,True,True
1183,1.5,True,0.0,True,True
1184,1.5,True,0.0,True,True
1185,1.5,True,0.0,True,True
1186,1.5,True,0.0,True,True
1187,1.5,True,0.0,True,True
1188,1.5,True,0.0,True,True
1189,1.5,True,0.0,True,True
1190,1.5,True,0.0,True,True
1191,1.5,True,0.0,True,True
1192,1.5,True,0.0,True,True
1193,1.5,True,0.0,True,True
1194,1.5,True,0.0,True,True
1195,1.5,True,0.0,True,True
1196,1.5,True,0.0,True,True
1197,1.5,True,0.0,True,True
1198,1.5,True,0.0,True,True
1199,1.5,True,0.0,True,True
1200,1.5,True,0.0,True,True
1201,1.5,True,0.0,True,True
1202,1.5,True,0.0,True,True
1203,1.5,True,0.0,True,True
1204,1.5,True,0.0,True,True
1205,1.5,True,0.0,True,True
1206,1.5,True,0.0,True,True
1207,1.5,True,0.0,True,True
1208,1.5,True,0.0,True,True
1209,1.5,True,0.0,True,True
1210,1.5,True,0.0,True,True
1211,1.5,True,0.0,True,True
1212,1.5,True,0.0,True,True
1213,1.5,True,0.0,True,True
1214,1.5,True,0.0,True,True
1215,1.5,True,0.0,True,True
1216,1.5,True,0.0,True,True
1217,1.5,True,0.0,True,True
1218,1.5,True,0.0,True,True
1219,1.5,True,0.0,True,True
1220,1.5,True,0.0,True,True
1221,1.5,True,0.0,True,True
1222,1.5,True,0.0,True,True
1223,1.5,True,0.0,True,True
1224,1.5,True,0.0,True,True
1225,1.5,True,0.0,True,True
1226,1.5,True,0.0,True,True
1227,1.5,True,0.0,True,True
1228,1.5,True,0.0,True,True
1229,1.5,True,0.0,True,True
1230,1.5,True,0.0,True,True
1231,1.5,True,0.0,True,True
1232,1.5,True,0.0,True,True
1233,1.5,True,0.0,True,True
1234,1.5,True,0.0,True,True
1235,1.5,True,0.0,True,True
1236,1.5,True,0.0,True,True
1237,1.5,True,0.0,True,True
1238,1.5,True,0.0,True,True
1239,1.5,True,0.0,True,True
1240,1.5,True,0.0,True,True
1241,1.5,True,0.0,True,True
1242,1.5,True,0.0,True,True
1243,1.5,True,0.0,True,True
1244,1.5,True,0.0,True,True
1245,1.5,True,0.0,True,True
1246,1.5,True,0.0,True,True
1247,1.5,True,0.0,True,True
1248,1.5,True,0.0,True,True
1249,1.5,True,0.0,True,True
1250,1.5,True,0.0,True,True
1251,1.5,True,0.0,True,True
1252,1.5,True,0.0,True,True
1253,1.5,True,0.0,True,True
1254,1.5,True,0.0,True,True
1255,1.5,True,0.0,True,True
1256,1.5,True,0.0,True,True
1257,1.5,True,0.0,True,True
1258,1.5,True,0.0,True,True
1259,1.5,True,0.0,True,True
1260,1.5,True,0.0,True,True
1261,1.5,True,0.0,True,True
1262,1.5,True,0.0,True,True
1263,1.5,True,0.0,True,True
1264,1.5,True,0.0,True,True
1265,1.5,True,0.0,True,True
1266,1.5,True,0.0,True,True
1267,1.5,True,0.0,True,True
1268,1.5,True,0.0,True,True
1269,1.5,True,0.0,True,True
1270,1.5,True,0.0,True,True
1271,1.5,True,0.0,True,True
1272,1.5,True,0.0,True,True
1273,1.5,True,0.0,True,True
1274,1.5,True,0.0,True,True
1275,1.5,True,0.0,True,True
1276,1.5,True,0.0,True,True
1277,1.5,True,0.0,True,True
1278,1.5,True,0.0,True,True
1279,1.5,True,0.0,True,True
1280,1.5,True,0.0,True,True
1281,1.5,True,0.0,True,True
1282,1.5,True,0.0,True,True
1283,1.5,True,0.0,True,True
1284,1.5,True,0.0,True,True
1285,1.5,True,0.0,True,True
1286,1.5,True,0.0,True,True
1287,1.5,True,0.0,True,True
1288,1.5,True,0.0,True,True
1289,1.5,True,0.0,True,True
1290,1.5,True,0.0,True,True
1291,1.5,True,0.0,True,True
1292,1.5,True,0.0,True,True
1293,1.5,True,0.0,True,True
1294,1.5,True,0.0,True,True
1295,1.5,True,0.0,True,True
1296,1.5,True,0.0,True,True
1297,1.5,True,0.0,True,True
1298,1.5,True,0.0,True,True
1299,1.5,True,0.0,True,True
1300,1.5,True,0.0,True,True
1301,1.5,True,0.0,True,True
1302,1.5,True,0.0,True,True
1303,1.5,True,0.0,True,True
1304,1.5,True,0.0,True,True
1305,1.5,True,0.0,True,True
1306,1.5,True,0.0,True,True
1307,1.5,True,0.0,True,True
1308,1.5,True,0.0,True,True
1309,1.5,True,0.0,True,True
1310,1.5,True,0.0,True,True
1311,1.5,True,0.0,True,True
1312,1.5,True,0.0,True,True
1313,1.5,True,0.0,True,True
1314,1.5,True,0.0,True,True
1315,1.5,True,0.0,True,True
1316,1.5,True,0.0,True,True
1317,1.5,True,0.0,True,True
1318,1.5,True,0.0,True,True
1319,1.5,True,0.0,True,True
1320,1.5,True,0.0,True,True
1321,1.5,True,0.0,True,True
1322,1.5,True,0.0,True,True
1323,1.5,True,0.0,True,True
1324,1.5,True,0.0,True,True
1325,1.5,True,0.0,True,True
1326,1.5,True,0.0,True,True
1327,1.5,True,0.0,True,True
1328,1.5,True,0.0,True,True
1329,1.5,True,0.0,True,True
1330,1.5,True,0.0,True,True
1331,1.5,True,0.0,True,True
1332,1.5,True,0.0,True,True
1333,1.5,True,0.0,True,True
1334,1.5,True,0.0,True,True
1335,1.5,True,0.0,True,True
1336,1.5,True,0.0,True,True
1337,1.5,True,0.0,True,True
1338,1.5,True,0.0,True,True
1339,1.5,True,0.0,True,True
1340,1.5,True,0.0,True,True
1341,1.5,True,0.0,True,True
1342,1.5,True,0.0,True,True
1343,1.5,True,0.0,True,True
1344,1.5,True,0.0,True,True
1345,1.5,True,0.0,True,True
1346,1.5,True,0.0,True,True
1347,1.5,True,0.0,True,True
1348,1.5,True,0.0,True,True
1349,1.5,True,0.0,True,True
1350,1.5,True,0.0,True,True
1351,1.5,True,0.0,True,True
1352,1.5,True,0.0,True,True
1353,1.5,True,0.0,True,True
1354,1.5,True,0.0,True,True
1355,1.5,True,0.0,True,True
1356,1.5,True,0.0,True,True
1357,1.5,True,0.0,True,True
1358,1.5,True,0.0,True,True
1359,1.5,True,0.0,True,True
1360,1.5,True,0.0,True,True
1361,1.5,True,0.0,True,True
1362,1.5,True,0.0,True,True
1363,1.5,True,0.0,True,True
1364,1.5,True,0.0,True,True
1365,1.5,True,0.0,True,True
1366,1.5,True,0.0,True,True
1367,1.5,True,0.0,True,True
1368,1.5,True,0.0,True,True
1369,1.5,True,0.0,True,True
1370,1.5,True,0.0,True,True
1371,1.5,True,0.0,True,True
1372,1.5,True,0.0,True,True
1373,1.5,True,0.0,True,True
1374,1.5,True,0.0,True,True
1375,1.5,True,0.0,True,True
1376,1.5,True,0.0,True,True
1377,1.5,True,0.0,True,True
1378,1.5,True,0.0,True,True
1379,1.5,True,0.0,True,True
1380,1.5,True,0.0,True,True
1381,1.5,True,0.0,True,True
1382,1.5,True,0.0,True,True
1383,1.5,True,0.0,True,True
1384,1.5,True,0.0,True,True
1385,1.5,True,0.0,True,True
1386,1.5,True,0.0,True,True
1387,1.5,True,0.0,True,True
1388,1.5,True,0.0,True,True
1389,1.5,True,0.0,True,True
1390,1.5,True,0.0,True,True
1391,1.5,True,0.0,True,True
1392,1.5,True,0.0,True,True
1393,1.5,True,0.0,True,True
1394,1.5,True,0.0,True,True
1395,1.5,True,0.0,True,True
1396,1.5,True,0.0,True,True
1397,1.5,True,0.0,True,True
1398,1.5,True,0.0,True,True
1399,1.5,True,0.0,True,True
1400,1.5,True,0.0,True,True
1401,1.5,True,0.0,True,True
1402,1.5,True,0.0,True,True
1403,1.5,True,0.0,True,True
1404,1.5,True,0.0,True,True
1405,1.5,True,0.0,True,True
1406,1.5,True,0.0,True,True
1407,1.5,True,0.0,True,True
1408,1.5,True,0.0,True,True
1409,1.5,True,0.0,True,True
1410,1.5,True,0.0,True,True
1411,1.5,True,0.0,True,True
1412,1.5,True,0.0,True,True
1413,1.5,True,0.0,True,True
1414,1.5,True,0.0,True,True
1415,1.5,True,0.0,True,True
1416,1.5,True,0.0,True,True
1417,1.5,True,0.0,True,True
1418,1.5,True,0.0,True,True
1419,1.5,True,0.0,True,True
1420,1.5,True,0.0,True,True
1421,1.5,True,0.0,True,True
1422,1.5,True,0.0,True,True
1423,1.5,True,0.0,True,True
1424,1.5,True,0.0,True,True
1425,1.5,True,0.0,True,True
1426,1.5,True,0.0,True,True
1427,1.5,True,0.0,True,True
1428,1.5,True,0.0,True,True
1429,1.5,True,0.0,True,True
1430,1.5,True,0.0,True,True
1431,1.5,True,0.0,True,True
1432,1.5,True,0.0,True,True
1433,1.5,True,0.0,True,True
1434,1.5,True,0.0,True,True
1435,1.5,True,0.0,True,True
1436,1.5,True,0.0,True,True
1437,1.5,True,0.0,True,True
1438,1.5,True,0.0,True,True
1439,1.5,True,0.0,True,True
1440,1.5,True,0.0,True,True
1441,1.5,True,0.0,True,True
1442,1.5,True,0.0,True,True
1443,1.5,True,0.0,True,True
1444,1.5,True,0.0,True,True
1445,1.5,True,0.0,True,True
1446,1.5,True,0.0,True,True
1447,1.5,True,0.0,True,True
1448,1.5,True,0.0,True,True
1449,1.5,True,0.0,True,True
1450,1.5,True,0.0,True,True
1451,1.5,True,0.0,True,True
1452,1.5,True,0.0,True,True
1453,1.5,True,0.0,True,True
1454,1.5,True,0.0,True,True
1455,1.5,True,0.0,True,True
1456,1.5,True,0.0,True,True
1457,1.5,True,0.0,True,True
1458,1.5,True,0.0,True,True
1459,1.5,True,0.0,True,True
1460,1.5,True,0.0,True,True
1461,1.5,True,0.0,True,True
1462,1.5,True,0.0,True,True
1463,1.5,True,0.0,True,True
1464,1.5,True,0.0,True,True
1465,1.5,True,0.0,True,True
1466,1.5,True,0.0,True,True
1467,1.5,True,0.0,True,True
1468,1.5,True,0.0,True,True
1469,1.5,True,0.0,True,True
1470,1.5,True,0.0,True,True
1471,1.5,True,0.0,True,True
1472,1.5,True,0.0,True,True
1473,1.5,True,0.0,True,True
1474,1.5,True,0.0,True,True
1475,1.5,True,0.0,True,True
1476,1.5,True,0.0,True,True
1477,1.5,True,0.0,True,True
1478,1.5,True,0.0,True,True
1479,1.5,True,0.0,True,True
1480,1.5,True,0.0,True,True
1481,1.5,True,0.0,True,True
1482,1.5,True,0.0,True,True
1483,1.5,True,0.0,True,True
1484,1.5,True,0.0,True,True
1485,1.5,True,0.0,True,True
1486,1.5,True,0.0,True,True
1487,1.5,True,0.0,True,True
1488,1.5,True,0.0,True,True
1489,1.5,True,0.0,True,True
1490,1.5,True,0.0,True,True
1491,1.5,True,0.0,True,True
1492,1.5,True,0.0,True,True
1493,1.5,True,0.0,True,True
1494,1.5,True,0.0,True,True
1495,1.5,True,0.0,True,True
1496,1.5,True,0.0,True,True
1497,1.5,True,0.0,True,True
1498,1.5,True,0.0,True,True
1499,1.5,True,0.0,True,True
1500,1.5,True,0.0,True,True
1501,1.5,True,0.0,True,True
1502,1.5,True,0.0,True,True
1503,1.5,True,0.0,True,True
1504,1.5,True,0.0,True,True
1505,1.5,True,0.0,True,True
1506,1.5,True,0.0,True,True
1507,1.5,True,0.0,True,True
1508,1.5,True,0.0,True,True
1509,1.5,True,0.0,True,True
1510,1.5,True,0.0,True,True
1511,1.5,True,0.0,True,True
1512,1.5,True,0.0,True,True
1513,1.5,True,0.0,True,True
1514,1.5,True,0.0,True,True
1515,1.5,True,0.0,True,True
1516,1.5,True,0.0,True,True
1517,1.5,True,0.0,True,True
1518,1.5,True,0.0,True,True
1519,1.5,True,0.0,True,True
1520,1.5,True,0.0,True,True
1521,1.5,True,0.0,True,True
1522,1.5,True,0.0,True,True
1523,1.5,True,0.0,True,True
1524,1.5,True,0.0,True,True
1525,1.5,True,0.0,True,True
1526,1.5,True,0.0,True,True
1527,1.5,True,0.0,True,True
1528,1.5,True,0.0,True,True
1529,1.5,True,0.0,True,True
1530,1.5,True,0.0,True,True
1531,1.5,True,0.0,True,True
1532,1.5,True,0.0,True,True
1533,1.5,True,0.0,True,True
1534,1.5,True,0.0,True,True
1535,1.5,True,0.0,True,True
1536,1.5,True,0.0,True,True
1537,1.5,True,0.0,True,True
1538,1.5,True,0.0,True,True
1539,1.5,True,0.0,True,True
1540,1.5,True,0.0,True,True
1541,1.5,True,0.0,True,True
1542,1.5,True,0.0,True,True
1543,1.5,True,0.0,True,True
1544,1.5,True,0.0,True,True
1545,1.5,True,0.0,True,True
1546,1.5,True,0.0,True,True
1547,1.5,True,0.0,True,True
1548,1.5,True,0.0,True,True
1549,1.5,True,0.0,True,True
1550,1.5,True,0.0,True,True
1551,1.5,True,0.0,True,True
1552,1.5,True,0.0,True,True
1553,1.5,True,0.0,True,True
1554,1.5,True,0.0,True,True
1555,1.5,True,0.0,True,True
1556,1.5,True,0.0,True,True
1557,1.5,True,0.0,True,True
1558,1.5,True,0.0,True,True
1559,1.5,True,0.0,True,True
1560,1.5,True,0.0,True,True
1561,1.5,True,0.0,True,True
1562,1.5,True,0.0,True,True
1563,1.5,True,0.0,True,True
1564,1.5,True,0.0,True,True
1565,1.5,True,0.0,True,True
1566,1.5,True,0.0,True,True
1567,1.5,True,0.0,True,True
1568,1.5,True,0.0,True,True
1569,1.5,True,0.0,True,True
1570,1.5,True,0.0,True,True
1571,1.5,True,0.0,True,True
1572,1.5,True,0.0,True,True
1573,1.5,True,0.0,True,True
1574,1.5,True,0.0,True,True
1575,1.5,True,0.0,True,True
1576,1.5,True,0.0,True,True
1577,1.5,True,0.0,True,True
1578,1.5,True,0.0,True,True
1579,1.5,True,0.0,True,True
1580,1.5,True,0.0,True,True
1581,1.5,True,0.0,True,True
1582,1.5,True,0.0,True,True
1583,1.5,True,0.0,True,True
1584,1.5,True,0.0,True,True
1585,1.5,True,0.0,True,True
1586,1.5,True,0.0,True,True
1587,1.5,True,0.0,True,True
1588,1.5,True,0.0,True,True
1589,1.5,True,0.0,True,True
1590,1.5,True,0.0,True,True
1591,1.5,True,0.0,True,True
1592,1.5,True,0.0,True,True
1593,1.5,True,0.0,True,True
1594,1.5,True,0.0,True,True
1595,1.5,True,0.0,True,True
1596,1.5,True,0.0,True,True
1597,1.5,True,0.0,True,True
1598,1.5,True,0.0,True,True
1599,1.5,True,0.0,True,True
1600,1.5,True,0.0,True,True
1601,1.5,True,0.0,True,True
1602,1.5,True,0.0,True,True
1603,1.5,True,0.0,True,True
1604,1.5,True,0.0,True,True
1605,1.5,True,0.0,True,True
1606,1.5,True,0.0,True,True
1607,1.5,True,0.0,True,True
1608,1.5,True,0.0,True,True
1609,1.5,True,0.0,True,True
1610,1.5,True,0.0,True,True
1611,1.5,True,0.0,True,True
1612,1.5,True,0.0,True,True
1613,1.5,True,0.0,True,True
1614,1.5,True,0.0,True,True
1615,1.5,True,0.0,True,True
1616,1.5,True,0.0,True,True
1617,1.5,True,0.0,True,True
1618,1.5,True,0.0,True,True
1619,1.5,True,0.0,True,True
1620,1.5,True,0.0,True,True
1621,1.5,True,0.0,True,True
1622,1.5,True,0.0,True,True
1623,1.5,True,0.0,True,True
1624,1.5,True,0.0,True,True
1625,1.5,True,0.0,True,True
1626,1.5,True,0.0,True,True
1627,1.5,True,0.0,True,True
1628,1.5,True,0.0,True,True
1629,1.5,True,0.0,True,True
1630,1.5,True,0.0,True,True
1631,1.5,True,0.0,True,True
1632,1.5,True,0.0,True,True
1633,1.5,True,0.0,True,True
1634,1.5,True,0.0,True,True
1635,1.5,True,0.0,True,True
1636,1.5,True,0.0,True,True
1637,1.5,True,0.0,True,True
1638,1.5,True,0.0,True,True
1639,1.5,True,0.0,True,True
1640,1.5,True,0.0,True,True
1641,1.5,True,0.0,True,True
1642,1.5,True,0.0,True,True
1643,1.5,True,0.0,True,True
1644,1.5,True,0.0,True,True
1645,1.5,True,0.0,True,True
1646,1.5,True,0.0,True,True
1647,1.5,True,0.0,True,True
1648,1.5,True,0.0,True,True
1649,1.5,True,0.0,True,True
1650,1.5,True,0.0,True,True
1651,1.5,True,0.0,True,True
1652,1.5,True,0.0,True,True
1653,1.5,True,0.0,True,True
1654,1.5,True,0.0,True,True
1655,1.5,True,0.0,True,True
1656,1.5,True,0.0,True,True
1657,1.5,True,0.0,True,True
1658,1.5,True,0.0,True,True
1659,1.5,True,0.0,True,True
1660,1.5,True,0.0,True,True
1661,1.5,True,0.0,True,True
1662,1.5,True,0.0,True,True
1663,1.5,True,0.0,True,True
1664,1.5,True,0.0,True,True
1665,1.5,True,0.0,True,True
1666,1.5,True,0.0,True,True
1667,1.5,True,0.0,True,True
1668,1.5,True,0.0,True,True
1669,1.5,True,0.0,True,True
1670,1.5,True,0.0,True,True
1671,1.5,True,0.0,True,True
1672,1.5,True,0.0,True,True
1673,1.5,True,0.0,True,True
1674,1.5,True,0.0,True,True
1675,1.5,True,0.0,True,True
1676,1.5,True,0.0,True,True
1677,1.5,True,0.0,True,True
1678,1.5,True,0.0,True,True
1679,1.5,True,0.0,True,True
1680,1.5,True,0.0,True,True
1681,1.5,True,0.0,True,True
1682,1.5,True,0.0,True,True
1683,1.5,True,0.0,True,True
1684,1.5,True,0.0,True,True
1685,1.5,True,0.0,True,True
1686,1.5,True,0.0,True,True
1687,1.5,True,0.0,True,True
1688,1.5,True,0.0,True,True
1689,1.5,True,0.0,True,True
1690,1.5,True,0.0,True,True
1691,1.5,True,0.0,True,True
1692,1.5,True,0.0,True,True
1693,1.5,True,0.0,True,True
1694,1.5,True,0.0,True,True
1695,1.5,True,0.0,True,True
